// Buya - Hutan
1104,	26,	8,	1110,	1,	8
1110,	0,	7,	1104,	25,	7
1110,	0,	8,	1104,	25,	8

// Sheperd - Forest
10022,	14,	29,	10000,	129,	101
10022,	15,	29,	10000,	129,	101

// Market - Perampok 1
500,	62,	18,	600,	11,	3
500,	63,	18,	600,	12,	3
600,	11,	2,	500,	62,	19
600,	12,	2,	500,	63,	19

// Perampok 1 - Perampok 2
600,	21,	25,	601,	10,	4
600,	22,	25,	601,	11,	4
601,	10,	3,	600,	21,	24
601,	11,	3,	600,	22,	24

// Perampok 2 - Perampok 3
601,	23,	2,	602,	15,	25
601,	24,	2,	602,	16,	25
602,	15,	26,	601,	23,	3
602,	16,	26,	601,	24,	3

// Perampok 3 - Perampok 4
602,	14,	1,	603,	13,	9
602,	15,	1,	603,	13,	9
603,	12,	9,	602,	14,	2

// Perampok 4 - Perampok 5
603,	20,	26,	604,	21,	5
603,	21,	26,	604,	22,	5
604,	21,	4,	603,	20,	25
604,	22,	4,	603,	21,	25

// Perampok 5 - Perampok 6
604,	18,	24,	605,	3,	22
604,	19,	24,	605,	4,	22
605,	3,	21,	604,	18,	25
605,	4,	21,	604,	19,	25

// Perampok 6 - Perampok 7
605,	11,	1,	606,	6,	4
605,	12,	1,	606,	6,	4
606,	7,	4,	605,	11,	2

// Perampok 7 - Perampok 8
606,	6,	22,	607,	13,	4
606,	7,	22,	607,	14,	4
607,	13,	3,	606,	6,	23
607,	14,	3,	606,	7,	23

// Perampok 8 - Perampok 9
607,	13,	57,	608,	16,	21
607,	14,	57,	608,	17,	21
608,	16,	20,	607,	13,	56
608,	17,	20,	607,	14,	56

// Perampok 9 - Perampok 10
608,	7,	13,	609,	4,	23
609,	4,	22,	608,	8,	13
609,	5,	22,	608,	8,	13

// Perampok 10 - 1
609,	12,	9,	600,	5,	17
609,	13,	9,	600,	5,	17

///////////////////////////////////////

// Market - Artic
500,	65,	3,	610,	1,	19
500,	66,	3,	610,	1,	19
500,	67,	3,	610,	1,	19
610,	0,	19,	500,	66,	4
610,	0,	20,	500,	66,	4

// Artic - Pole area
610,	29,	20,	611,	1,	5
610,	29,	21,	611,	1,	5
610,	29,	22,	611,	1,	5
611,	0,	5,	610,	28,	21

// Pole area - Pole forest
611,	13,	19,	612,	13,	1
612,	13,	0,	611,	13,	18

// Pole forest - Pole shine
612,	4,	19,	613,	4,	1
613,	4,	0,	612,	4,	18

// Pole shine - Lost pole
613,	7,	19,	614,	7,	1
614,	7,	0,	613,	7,	18

// Lost pole - Ice pole
614,	14,	19,	615,	14,	1
615,	14,	0,	614,	14,	18

// Ice pole - Anger of snow
615,	5,	19,	616,	5,	1
616,	5,	0,	615,	5,	18

// Anger of snow - Heart of snow
616,	5,	19,	617,	4,	1
617,	4,	0,	616,	5,	18

// Heart of snow - Snow forest
617,	14,	19,	618,	14,	1
618,	14,	0,	617,	14,	18

// Snow forest - Freezing pole
618,	5,	19,	619,	5,	1
619,	5,	0,	618,	5,	18

// Freezing pole - Freezing snow
619,	19,	6,	620,	1,	6
620,	0,	6,	619,	18,	6

// Freezing snow - East ice lake
620,	17,	19,	621,	17,	1
621,	17,	0,	620,	17,	18

// East ice lake - West ice lake
621,	0,	17,	622,	18,	17
622,	19,	17,	621,	1,	17

// West ice lake - Ice cave 1
622,	13,	0,	623,	3,	38
623,	1,	39,	622,	13,	1
623,	2,	39,	622,	13,	1
623,	3,	39,	622,	13,	1
623,	4,	39,	622,	13,	1

// Ice cave 1 - Ice cave 2
623,	15,	39,	624,	4,	1
623,	16,	39,	624,	5,	1
623,	17,	39,	624,	6,	1
623,	18,	39,	624,	7,	1
624,	4,	0,	623,	15,	38
624,	5,	0,	623,	16,	38
624,	6,	0,	623,	17,	38
624,	7,	0,	623,	18,	38

// Ice cave 2 - Ice cave 3
624,	22,	0,	625,	1,	38
624,	23,	0,	625,	2,	38
624,	24,	0,	625,	3,	38
624,	25,	0,	625,	4,	38
625,	1,	39,	624,	22,	1
625,	2,	39,	624,	23,	1
625,	3,	39,	624,	24,	1
625,	4,	39,	624,	25,	1

// Ice cave 3 - Ice cave 4
625,	15,	39,	626,	28,	3
625,	16,	39,	626,	28,	4
625,	17,	39,	626,	28,	5
625,	18,	39,	626,	28,	6
626,	29,	3,	625,	15,	38
626,	29,	4,	625,	16,	38
626,	29,	5,	625,	17,	38
626,	29,	6,	625,	18,	38

// Ice cave 4 - Ice cave 5
626,	29,	23,	627,	38,	8
626,	29,	24,	627,	38,	9
626,	29,	25,	627,	38,	10
626,	29,	26,	627,	38,	11
627,	39,	8,	626,	28,	23
627,	39,	9,	626,	28,	24
627,	39,	10,	626,	28,	25
627,	39,	11,	626,	28,	26

// Ice cave 5 - Ice cave 6
627,	2,	0,	628,	2,	24
627,	3,	0,	628,	3,	24
627,	4,	0,	628,	4,	24
627,	5,	0,	628,	5,	24
628,	2,	25,	627,	2,	1
628,	3,	25,	627,	3,	1
628,	4,	25,	627,	4,	1
628,	5,	25,	627,	5,	1

// Ice cave 6 - Ice cave 7
628,	24,	25,	629,	1,	3
628,	25,	25,	629,	1,	4
628,	26,	25,	629,	1,	5
628,	27,	25,	629,	1,	6
629,	0,	3,	628,	24,	24
629,	0,	4,	628,	25,	24
629,	0,	5,	628,	26,	24
629,	0,	6,	628,	27,	24

// Ice cave 7 - Ice cave 8
629,	0,	23,	630,	18,	1
629,	0,	24,	630,	19,	1
629,	0,	25,	630,	20,	1
629,	0,	26,	630,	21,	1
630,	18,	0,	629,	1,	23
630,	19,	0,	629,	1,	24
630,	20,	0,	629,	1,	25
630,	21,	0,	629,	1,	26

// Ice cave 8 - Ice cave 9
630,	8,	0,	631,	14,	38
630,	9,	0,	631,	15,	38
630,	10,	0,	631,	16,	38
630,	11,	0,	631,	17,	38
631,	14,	39,	630,	8,	1
631,	15,	39,	630,	9,	1
631,	16,	39,	630,	10,	1
631,	17,	39,	630,	11,	1

// Ice cave 9 - Ice cave 10
631,	0,	3,	632,	28,	3
631,	0,	4,	632,	28,	4
631,	0,	5,	632,	28,	5
631,	0,	6,	632,	28,	6
632,	29,	3,	631,	1,	3
632,	29,	4,	631,	1,	4
632,	29,	5,	631,	1,	5
632,	29,	6,	631,	1,	6

// Ice cave 10 - Ice cave 11
632,	25,	29,	633,	1,	3
632,	26,	29,	633,	1,	4
632,	27,	29,	633,	1,	5
632,	28,	29,	633,	1,	6
633,	0,	3,	632,	25,	28
633,	0,	4,	632,	26,	28
633,	0,	5,	632,	27,	28
633,	0,	6,	632,	28,	28

// Ice cave 11 - Ice cave 12
633,	0,	13,	634,	38,	4
633,	0,	14,	634,	38,	5
633,	0,	15,	634,	38,	6
633,	0,	16,	634,	38,	7
634,	39,	4,	633,	1,	13
634,	39,	5,	633,	1,	14
634,	39,	6,	633,	1,	15
634,	39,	7,	633,	1,	16

// Ice cave 12 - Ice cave 6
634,	36,	19,	628,	22,	1
634,	37,	19,	628,	23,	1
634,	38,	19,	628,	24,	1
634,	39,	19,	628,	25,	1
628,	22,	0,	634,	36,	18
628,	23,	0,	634,	37,	18
628,	24,	0,	634,	38,	18
628,	25,	0,	634,	39,	18

// Ice cave 6 - Ice cave 12
628,	4,	0,	632,	1,	28
628,	5,	0,	632,	2,	28
628,	6,	0,	632,	3,	28
628,	7,	0,	632,	4,	28
632,	1,	29,	628,	4,	1
632,	2,	29,	628,	5,	1
632,	3,	29,	628,	6,	1
632,	4,	29,	628,	7,	1

